FirstName|LastName|Occupation|HasEmployedAsLobbyistOnly|EmploymentExplanation|SubmittedDate|Year|Quarter|DisclosureXML
William G.|Campbell|Lobbyist|1|NA|4/19/12 3:52 PM|2012|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>475</EmployerId><LegalName>Enterprise Leasing Company of Philadelphia</LegalName><AddressLine1>#2 Radner Corp. Center, Suite 200&lt;br&gt;or 265 Wilmington West Chester pike, Chadds Ford, PA 19317</AddressLine1><AddressLine2>Radner, PA 19087</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>475</EmployerId><FoodRefreshments>27.21</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>2</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>179</EmployerId><LegalName>UNITED HEALTHCARE SERVICES</LegalName><AddressLine1>PO BOX 15645</AddressLine1><AddressLine2>Las Vegas, NV 89114</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>179</EmployerId><FoodRefreshments>81.63</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
William G.|Campbell|Lobbyist|1|NA|7/24/12 10:38 AM|2012|2|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>475</EmployerId><LegalName>Enterprise Leasing Company of Philadelphia</LegalName><AddressLine1>#2 Radner Corp. Center, Suite 200&lt;br&gt;or 265 Wilmington West Chester pike, Chadds Ford, PA 19317</AddressLine1><AddressLine2>Radner, PA 19087</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>475</EmployerId><FoodRefreshments>32</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>2</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>179</EmployerId><LegalName>UNITED HEALTHCARE SERVICES</LegalName><AddressLine1>PO BOX 15645</AddressLine1><AddressLine2>Las Vegas, NV 89114</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>179</EmployerId><FoodRefreshments>99.03</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
William G.|Campbell|Lobbyist|1|NA|10/18/12 1:50 PM|2012|3|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>475</EmployerId><LegalName>Enterprise Leasing Company of Philadelphia</LegalName><AddressLine1>#2 Radner Corp. Center, Suite 200&lt;br&gt;or 265 Wilmington West Chester pike, Chadds Ford, PA 19317</AddressLine1><AddressLine2>Radner, PA 19087</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>475</EmployerId><FoodRefreshments>41.84</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>2</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>179</EmployerId><LegalName>UNITED HEALTHCARE SERVICES</LegalName><AddressLine1>PO BOX 15645</AddressLine1><AddressLine2>Las Vegas, NV 89114</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>179</EmployerId><FoodRefreshments>83.66</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
William G.|Campbell|Lobbyist|1|NA|1/16/13 11:57 AM|2012|4|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>179</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>179</EmployerId><LegalName>UNITED HEALTHCARE SERVICES</LegalName><AddressLine1>PO BOX 15645</AddressLine1><AddressLine2>NA</AddressLine2><City>Las Vegas</City><State>New Hampshire</State><ZipCode>89114</ZipCode></Employer><EmployerId>179</EmployerId><FoodRefreshments>74.87</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>475</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>475</EmployerId><LegalName>Enterprise Leasing Company of Philadelphia</LegalName><AddressLine1>#2 Radner Corp. Center, Suite 200</AddressLine1><AddressLine2>or 265 Wilmington West Chester pike, Chadds Ford, PA 19317</AddressLine2><City>Radner</City><State>Rhode Island</State><ZipCode>19087</ZipCode></Employer><EmployerId>475</EmployerId><FoodRefreshments>34.88</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
William I.|Fasy|Company Executive|0|Perform duties as a Company Executive and lobby for bills that effect our operations.|4/5/12 2:39 PM|2012|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>108</EmployerId><LegalName>DELAWARE PARK, LLC</LegalName><AddressLine1>777 Delaware Park Blvd.</AddressLine1><AddressLine2>Wilmington, DE 19804</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>108</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>2</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>679</EmployerId><LegalName>Delaware Racing Association</LegalName><AddressLine1>777 Delaware Park Blvd.</AddressLine1><AddressLine2>Wilmington, DE 19804</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>679</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
William I.|Fasy|Company Executive|0|Perform duties as a Company Executive and lobby for bills that effect our operations.|7/9/12 10:49 AM|2012|2|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>680</EmployerId><LegalName>Delaware Park Management Company, LLC</LegalName><AddressLine1>777 Delaware Park Blvd.</AddressLine1><AddressLine2>Wilmington, DE 19804</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>680</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>2</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>108</EmployerId><LegalName>DELAWARE PARK, LLC</LegalName><AddressLine1>777 Delaware Park Blvd.</AddressLine1><AddressLine2>Wilmington, DE 19804</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>108</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>3</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>679</EmployerId><LegalName>Delaware Racing Association</LegalName><AddressLine1>777 Delaware Park Blvd.</AddressLine1><AddressLine2>Wilmington, DE 19804</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>679</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
William I.|Fasy|Company Executive|0|Perform duties as a Company Executive and lobby for bills that effect our operations.|10/1/12 10:51 AM|2012|3|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>680</EmployerId><LegalName>Delaware Park Management Company, LLC</LegalName><AddressLine1>777 Delaware Park Blvd.</AddressLine1><AddressLine2>Wilmington, DE 19804</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>680</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>2</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>679</EmployerId><LegalName>Delaware Racing Association</LegalName><AddressLine1>777 Delaware Park Blvd.</AddressLine1><AddressLine2>Wilmington, DE 19804</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>679</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
William I.|Fasy|Company Executive|0|Perform duties as a Company Executive and lobby for bills that effect our operations.|1/15/13 12:00 AM|2012|4|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
William J.|Reif|Lobbyist|1|NA|5/2/13 12:00 AM|2012|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
William J.|Reif|Lobbyist|1|NA|8/8/12 11:56 PM|2012|2|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>273</EmployerId><LegalName>CT CORPORATION</LegalName><AddressLine1>1209 Orange Street</AddressLine1><AddressLine2>Wilmington, DE 19801</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>273</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
William J.|Reif|Lobbyist|1|NA|11/16/12 10:52 AM|2012|3|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>273</EmployerId><LegalName>CT CORPORATION</LegalName><AddressLine1>1209 Orange Street</AddressLine1><AddressLine2>Wilmington, DE 19801</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>273</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
William J.|Reif|Lobbyist|1|NA|1/17/13 7:00 PM|2012|4|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>273</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>273</EmployerId><LegalName>CT CORPORATION</LegalName><AddressLine1>1209 Orange Street</AddressLine1><AddressLine2>NA</AddressLine2><City>Wilmington</City><State>Delaware</State><ZipCode>19801</ZipCode></Employer><EmployerId>273</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>1155</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>1155</EmployerId><LegalName>CT CORPORATION</LegalName><AddressLine1>1209 Orange Street</AddressLine1><AddressLine2>NA</AddressLine2><City>Wilmington</City><State>Delaware</State><ZipCode>19801</ZipCode></Employer><EmployerId>1155</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
William M.|Rickman, Jr.|Company Executive|0|Perform duties of a Company Executive and lobby for bills that effect our operations.|4/5/12 2:41 PM|2012|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>108</EmployerId><LegalName>DELAWARE PARK, LLC</LegalName><AddressLine1>777 Delaware Park Blvd.</AddressLine1><AddressLine2>Wilmington, DE 19804</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>108</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>2</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>679</EmployerId><LegalName>Delaware Racing Association</LegalName><AddressLine1>777 Delaware Park Blvd.</AddressLine1><AddressLine2>Wilmington, DE 19804</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>679</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
William M.|Rickman, Jr.|Company Executive|0|Perform duties of a Company Executive and lobby for bills that effect our operations.|7/10/12 2:55 PM|2012|2|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>680</EmployerId><LegalName>Delaware Park Management Company, LLC</LegalName><AddressLine1>777 Delaware Park Blvd.</AddressLine1><AddressLine2>Wilmington, DE 19804</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>680</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>2</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>108</EmployerId><LegalName>DELAWARE PARK, LLC</LegalName><AddressLine1>777 Delaware Park Blvd.</AddressLine1><AddressLine2>Wilmington, DE 19804</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>108</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>3</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>679</EmployerId><LegalName>Delaware Racing Association</LegalName><AddressLine1>777 Delaware Park Blvd.</AddressLine1><AddressLine2>Wilmington, DE 19804</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>679</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
William M.|Rickman, Jr.|Company Executive|0|Perform duties of a Company Executive and lobby for bills that effect our operations.|10/1/12 10:50 AM|2012|3|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>680</EmployerId><LegalName>Delaware Park Management Company, LLC</LegalName><AddressLine1>777 Delaware Park Blvd.</AddressLine1><AddressLine2>Wilmington, DE 19804</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>680</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>2</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>679</EmployerId><LegalName>Delaware Racing Association</LegalName><AddressLine1>777 Delaware Park Blvd.</AddressLine1><AddressLine2>Wilmington, DE 19804</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>679</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
