FirstName|LastName|Occupation|HasEmployedAsLobbyistOnly|EmploymentExplanation|SubmittedDate|Year|Quarter|DisclosureXML
Michael|Vild|General Counsel|0|I am Senior Vice President and General Counsel of Delaware Park and will lobby on its behalf.|4/12/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Michael|Houghton, Esq.|Attorney|0|Attorney|4/15/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Michael|Cicalese|Treasury Management Sales|0|Sell treasury management banking services to customers, including government and government agencies.|4/12/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Michael|Houser|Financial services professional|0|Financial services professional engaging in public sector business activities|4/5/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Michael|Dameron|Senior Vice President, Head of State and Local Government Relations|0|Senior Vice President, Head of State and Local Government Relations, TD Bank Government Affairs|4/4/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Michael|McGlinn|Regional Account Executive|0|Regional Account Executive|4/4/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Michael|Wilson|Communications Director|0|As communications director, in the course of my duties, in reaching out to the community the state legislature is a key stakeholder.|4/8/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Michael A.|Jennings|Vice President, Government Affairs|0|Perform regulatory and legislative duties as Vice President, Government Affairs for Prudential Financial, Inc.|4/5/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Michael A.|Begatto|Union Representative|0|As a regular employee represents union members in grievances, arbitration, negotiations, etc. Also, does lobbying on behalf of our members|4/11/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Michael J.|Tobin|Legislative Vice President|0|My responsibilities encompass a number of duties for our company operations in various states, only a very small portion of which may include DE lobby activity.|4/9/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Michael W.|Teichman, Esquire|Attorney|0|Attorney|4/3/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Michelle|Jun|Staff Attorney|0|I am a paid employee for Consumers Union and work on Consumer Advocacy issues which include lobbying.|4/19/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Nancy|Payne|Executive Director|0|Employed as Executive Director of AIA Delaware, a 501(c)(6) business league for architects.|4/4/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>4</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>4</EmployerId><LegalName>AIA DELAWARE</LegalName><AddressLine1>300 N. Market St</AddressLine1><AddressLine2>Bldg 3, Suite7</AddressLine2><City>Wilmington</City><State>Delaware</State><ZipCode>19801</ZipCode></Employer><EmployerId>4</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Nancy|Willing|civic activist|1|NA|4/6/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>57</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>57</EmployerId><LegalName>CIVIC LEAGUE FOR NEW CASTLE COUNTY</LegalName><AddressLine1>P. O. Box  11523</AddressLine1><AddressLine2>NA</AddressLine2><City>Wilmington</City><State>Delaware</State><ZipCode>19850</ZipCode></Employer><EmployerId>57</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Neely|Frye|Associate Director Novartis Pharmaceuticals|1|NA|4/16/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Neil|Dickerson|disabled/retired|1||4/5/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Nicholas A.|Pyle|Consulting - Government Relations|0|As a regular employee performing services for his employer|4/1/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Nicole|Theis|Executive Director|0|Full time employment is in the position of Exec.Director and President of Delaware Family Policy Council, non-profit serrving all of Delaware|4/12/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Norma|Garcia|Senior Attorney|0|I am a paid employee for Consumers Union and work on Consumer Advocacy issues which include lobbying.|4/19/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Omar|Jabbar|Strategic Marketing Director|0|Marketing Director|4/10/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Oyango|Snell|Counsel|0|Regional Manager for national insurance trade association|4/19/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>203</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>203</EmployerId><LegalName>PROPERTY CASUALTY INSURERS ASSOC.</LegalName><AddressLine1>8700 N. Bryn Mawr Ave</AddressLine1><AddressLine2>NA</AddressLine2><City>Chicago</City><State>Illinois</State><ZipCode>60631</ZipCode></Employer><EmployerId>203</EmployerId><FoodRefreshments>138</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Pamela|Clayton|Investment Banker|0|Provide investment banking services to customers, including government and government agencies.|4/12/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Pamela|Bakerian|Executive Director -Delaware Farm Bureau|0|I am employed as the Delaware Farm Bureau Executive Director and will also represent the organization as their lobbyist.|4/8/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>377</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>377</EmployerId><LegalName>Delaware Farm Bureau</LegalName><AddressLine1>233 S. DuPont Highway</AddressLine1><AddressLine2>NA</AddressLine2><City>Camden</City><State>Delaware</State><ZipCode>19934</ZipCode></Employer><EmployerId>377</EmployerId><FoodRefreshments>328.07</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Patricia|Todd|Volunteer, Member of  League of Women Voters Organization|0|Member of organization, fill various positions from time to time. No compensation|5/4/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Patricia|Haddock|President, Delaware Votes For Animals|1|NA|5/8/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1017</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>1017</EmployerId><LegalName>Delaware Votes For Animals</LegalName><AddressLine1>P.O. Box 7246</AddressLine1><AddressLine2>NA</AddressLine2><City>Wilmington</City><State>Delaware</State><ZipCode>19803</ZipCode></Employer><EmployerId>1017</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Patricia A.|Bailey|Union Representative|0|As a regular employee represents union members in grievances, arbitration, negotiations, etc. Also, does lobbying on behalf of our members|4/22/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Patrick|Russell|Investment Banker|0|Provide investment banking services to customers, including government and government agencies.|4/12/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Patrick|Allen|Lobbyist|1|NA|4/18/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1060</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>1060</EmployerId><LegalName>Regal Contractors</LegalName><AddressLine1>13 Noble's Pond Crossing</AddressLine1><AddressLine2>NA</AddressLine2><City>Dover</City><State>Delaware</State><ZipCode>19904</ZipCode></Employer><EmployerId>1060</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Patrick|Murphy|Account Director|0|Only interact with gov't members that affect Medicaid Pharmacy coverage on a time-to-time basis.|4/18/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Patrick E.|McCullar|President and CEO|0|Lobbying activities are occasional and purely incidental to any responsibilities as Chief Executive Officer of the Corporation|4/5/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Paul|Morrill|Non-profit Manager|0|Full time organization employee|4/2/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Paul|Davis|Retired|0|NA  Receive   no money and do  part  time work on   behalf of the Delaware Veterans Coalition|4/5/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>945</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>945</EmployerId><LegalName>Delaware Veterans Coalition</LegalName><AddressLine1>PO Box 1829</AddressLine1><AddressLine2>NA</AddressLine2><City>Dover</City><State>Delaware</State><ZipCode>19903</ZipCode></Employer><EmployerId>945</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Paul|Herdman|Executive|0|President & CEO of Rodel Charitable Foundation of Delaware|4/12/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>697</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>697</EmployerId><LegalName>Rodel Charitable Foundation of Delaware</LegalName><AddressLine1>100 West 10th Street - Suite 704</AddressLine1><AddressLine2>NA</AddressLine2><City>Wilmington</City><State>Delaware</State><ZipCode>19801</ZipCode></Employer><EmployerId>697</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Paul|Bauernschmidt|Public Relations, Marketing Consultation|0|Also owner of Farmer+Smith, LLC a Public Relations firm located in Newark, Del.|5/6/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>666</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>666</EmployerId><LegalName>Farmer+Smith, LLC</LegalName><AddressLine1>PO Box 4675</AddressLine1><AddressLine2>NA</AddressLine2><City>Newark</City><State>Delaware</State><ZipCode>19715</ZipCode></Employer><EmployerId>666</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>667</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>667</EmployerId><LegalName>Delaware Museum Association</LegalName><AddressLine1>121 Duke of York St</AddressLine1><AddressLine2>NA</AddressLine2><City>Dover</City><State>Delaware</State><ZipCode>19901</ZipCode></Employer><EmployerId>667</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Paul E.|Lakeman|Health System Vice President|0|Duties include fundraising, community relations|4/22/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Peter |Couming|retired|0|Retired, work part time as a grocery clerk.|5/2/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1105</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>1105</EmployerId><LegalName>Land Lease Homeowners Coalition</LegalName><AddressLine1>P.O. Box 366</AddressLine1><AddressLine2/><City>Camden</City><State>Delaware</State><ZipCode>19934-0366</ZipCode></Employer><EmployerId>1105</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Peter A.|Horty|Chairman of the Board,Commonwealth Trust Co.|0|I am the Chairman of the Board of the company and will represent the company's interests in Delaware trust or Delaware trust company legislation.|4/8/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Phillip|Williams|Union Representative|0|As a regular employee represents union members in grievances, arbitration, negotiations, etc. Also, does lobbying on behalf of our members.|5/7/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1088</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>1088</EmployerId><LegalName>Delaware P.E.O.P.L.E. Committee</LegalName><AddressLine1>296 Churchmans Road</AddressLine1><AddressLine2>NA</AddressLine2><City>New Castle</City><State>Delaware</State><ZipCode>19720</ZipCode></Employer><EmployerId>1088</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Phillip S.|Williams, Sr.|Union Representative|0|As a regular employee represents union members in grievances, arbitration, negotiations, etc. Also, does lobbying on behalf of our members|5/8/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>111</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>111</EmployerId><LegalName>DELAWARE PUBLIC EMPLOYEES COUNCIL 81 AMERICAN FEDERATION OF STATE, COUNTY &amp; MUNICIPAL EMPLOYEES - AFL - CIO</LegalName><AddressLine1>296 Churchmans Road</AddressLine1><AddressLine2>NA</AddressLine2><City>New Castle</City><State>Delaware</State><ZipCode>19720</ZipCode></Employer><EmployerId>111</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
